condition,agent_type,seed,survival_pre,survival_post1,survival_late,coop_pre,coop_post1,coop_late,apparent_informed_pre,apparent_informed_post1,apparent_informed_late,true_informed_pre,true_informed_post1,true_informed_late,false_certified_pre,false_certified_post1,false_certified_late,certification_error_pre,certification_error_post1,certification_error_late,uncertified_true_need_pre,uncertified_true_need_post1,uncertified_true_need_late,strict_usefulness_pre,strict_usefulness_post1,strict_usefulness_late,reciprocity_pre,reciprocity_post1,reciprocity_late
ordinary_disturbance,dqn,15,100.0,100.0,66.66666666666666,86,18,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883720930232558,1.0555555555555556,1.0,1.0,1.0,1.0
ordinary_disturbance,scripted,15,100.0,100.0,100.0,18,4,8,1.0,1.0,1.0,0.9444444444444444,1.0,0.875,0.05555555555555555,0.0,0.125,0.05555555555555555,0.0,0.125,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,dqn,15,100.0,94.66666666666667,33.33333333333333,86,12,0,1.0,1.0,0.0,1.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.5932203389830508,0.0,0.9883720930232558,1.0,0.0,1.0,1.0,0.0
cert_crisis_used_channel,scripted,15,100.0,100.0,100.0,18,7,8,1.0,1.0,1.0,0.9444444444444444,0.2857142857142857,0.5,0.05555555555555555,0.7142857142857143,0.5,0.05555555555555555,0.7142857142857143,0.5,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,0.0
cert_crisis_unused_channel,dqn,15,100.0,100.0,100.0,86,23,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.06493506493506493,0.9883720930232558,1.0434782608695652,1.0,1.0,1.0,1.0
cert_crisis_unused_channel,scripted,15,100.0,100.0,100.0,18,6,19,1.0,1.0,1.0,0.9444444444444444,0.6666666666666666,0.5789473684210527,0.05555555555555555,0.3333333333333333,0.42105263157894735,0.05555555555555555,0.3333333333333333,0.42105263157894735,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,1.0
reset_d10,dqn,15,100.0,100.0,100.0,86,21,43,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.058823529411764705,0.0,0.9883720930232558,0.9523809523809523,1.0,1.0,1.0,1.0
reset_d10,scripted,15,100.0,100.0,100.0,18,5,11,1.0,1.0,1.0,0.9444444444444444,0.4,0.7272727272727273,0.05555555555555555,0.6,0.2727272727272727,0.05555555555555555,0.6,0.2727272727272727,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,1.0
reset_d25,dqn,15,100.0,100.0,100.0,86,19,47,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.25,0.0,0.9883720930232558,1.0,1.0,1.0,1.0,1.0
reset_d25,scripted,15,100.0,100.0,100.0,18,6,7,1.0,1.0,1.0,0.9444444444444444,0.3333333333333333,1.0,0.05555555555555555,0.6666666666666666,0.0,0.05555555555555555,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,0.0
reset_d50,dqn,15,100.0,94.66666666666667,33.33333333333333,86,12,0,1.0,1.0,0.0,1.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.5932203389830508,0.0,0.9883720930232558,1.0,0.0,1.0,1.0,0.0
reset_d50,scripted,15,100.0,100.0,100.0,18,7,8,1.0,1.0,1.0,0.9444444444444444,0.2857142857142857,0.875,0.05555555555555555,0.7142857142857143,0.125,0.05555555555555555,0.7142857142857143,0.125,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,1.0
reset_d100,dqn,15,100.0,94.66666666666667,33.33333333333333,86,12,0,1.0,1.0,0.0,1.0,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.5932203389830508,0.0,0.9883720930232558,1.0,0.0,1.0,1.0,0.0
reset_d100,scripted,15,100.0,100.0,100.0,18,7,8,1.0,1.0,1.0,0.9444444444444444,0.2857142857142857,0.875,0.05555555555555555,0.7142857142857143,0.125,0.05555555555555555,0.7142857142857143,0.125,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,1.0
no_crisis,dqn,16,100.0,100.0,33.33333333333333,83,25,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,1.0,1.0,0.0
no_crisis,scripted,16,100.0,100.0,100.0,18,4,9,1.0,1.0,1.0,0.8333333333333334,0.75,0.8888888888888888,0.16666666666666666,0.25,0.1111111111111111,0.16666666666666666,0.25,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,0.0
ordinary_disturbance,dqn,16,100.0,100.0,66.66666666666666,83,14,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ordinary_disturbance,scripted,16,100.0,100.0,100.0,18,4,7,1.0,1.0,1.0,0.8333333333333334,0.75,0.8571428571428571,0.16666666666666666,0.25,0.14285714285714285,0.16666666666666666,0.25,0.14285714285714285,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,dqn,16,100.0,91.33333333333333,33.33333333333333,83,12,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,scripted,16,100.0,100.0,100.0,18,6,11,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.6666666666666666,0.45454545454545453,0.16666666666666666,0.6666666666666666,0.45454545454545453,0.0,0.0,0.0,0.05555555555555555,0.0,0.18181818181818182,1.0,0.0,1.0
cert_crisis_unused_channel,dqn,16,100.0,100.0,33.33333333333333,83,24,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
cert_crisis_unused_channel,scripted,16,100.0,100.0,100.0,18,5,16,1.0,1.0,1.0,0.8333333333333334,0.8,0.5625,0.16666666666666666,0.2,0.4375,0.16666666666666666,0.2,0.4375,0.0,0.0,0.0,0.05555555555555555,0.0,0.0625,1.0,0.0,1.0
reset_d10,dqn,16,100.0,100.0,100.0,83,20,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202898550725,0.0,1.0,1.0,1.0,1.0,1.0,1.0
reset_d10,scripted,16,100.0,100.0,100.0,18,4,8,1.0,1.0,1.0,0.8333333333333334,0.25,1.0,0.16666666666666666,0.75,0.0,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,1.0,1.0
reset_d25,dqn,16,100.0,100.0,39.33333333333333,83,20,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,1.0,1.0,0.0,1.0,1.0,0.0
reset_d25,scripted,16,100.0,100.0,100.0,18,4,7,1.0,1.0,1.0,0.8333333333333334,0.5,0.8571428571428571,0.16666666666666666,0.5,0.14285714285714285,0.16666666666666666,0.5,0.14285714285714285,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.0,0.0
reset_d50,dqn,16,100.0,91.33333333333333,33.33333333333333,83,12,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0
reset_d50,scripted,16,100.0,100.0,100.0,18,6,10,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.7,0.16666666666666666,0.6666666666666666,0.3,0.16666666666666666,0.6666666666666666,0.3,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.0,1.0
reset_d100,dqn,16,100.0,91.33333333333333,33.33333333333333,83,12,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0
reset_d100,scripted,16,100.0,100.0,100.0,18,6,8,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,1.0,0.0,0.0
no_crisis,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
no_crisis,scripted,17,100.0,100.0,100.0,21,3,6,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.0
ordinary_disturbance,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
ordinary_disturbance,scripted,17,100.0,100.0,100.0,21,4,9,1.0,1.0,1.0,0.8571428571428571,0.75,0.8888888888888888,0.14285714285714285,0.25,0.1111111111111111,0.14285714285714285,0.25,0.1111111111111111,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,1.0,1.0
cert_crisis_used_channel,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,scripted,17,100.0,100.0,66.66666666666666,21,4,6,1.0,1.0,1.0,0.8571428571428571,0.0,0.16666666666666666,0.14285714285714285,1.0,0.8333333333333334,0.14285714285714285,1.0,0.8333333333333334,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,1.0
cert_crisis_unused_channel,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
cert_crisis_unused_channel,scripted,17,100.0,100.0,100.0,21,3,17,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666,0.5294117647058824,0.14285714285714285,0.3333333333333333,0.47058823529411764,0.14285714285714285,0.3333333333333333,0.47058823529411764,0.0,0.0,0.0,0.09523809523809523,0.0,0.058823529411764705,1.0,0.0,1.0
reset_d10,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
reset_d10,scripted,17,100.0,100.0,100.0,21,3,8,1.0,1.0,1.0,0.8571428571428571,0.3333333333333333,0.875,0.14285714285714285,0.6666666666666666,0.125,0.14285714285714285,0.6666666666666666,0.125,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.0
reset_d25,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
reset_d25,scripted,17,100.0,100.0,100.0,21,4,7,1.0,1.0,1.0,0.8571428571428571,0.25,1.0,0.14285714285714285,0.75,0.0,0.14285714285714285,0.75,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.0
reset_d50,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
reset_d50,scripted,17,100.0,100.0,100.0,21,4,6,1.0,1.0,1.0,0.8571428571428571,0.0,0.8333333333333334,0.14285714285714285,1.0,0.16666666666666666,0.14285714285714285,1.0,0.16666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,1.0
reset_d100,dqn,17,65.83333333333333,33.33333333333333,33.33333333333333,24,0,0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,1.0,0.0,0.0
reset_d100,scripted,17,100.0,100.0,66.66666666666666,21,4,4,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.14285714285714285,1.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,0.0,0.0
no_crisis,dqn,18,100.0,100.0,70.0,86,16,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,1.25,1.0,1.0,1.0
no_crisis,scripted,18,100.0,100.0,100.0,19,4,8,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,1.0
ordinary_disturbance,dqn,18,100.0,100.0,33.33333333333333,86,16,0,1.0,0.9375,0.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,0.0,1.0,1.0,0.0
ordinary_disturbance,scripted,18,100.0,100.0,100.0,19,4,7,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,dqn,18,100.0,100.0,33.33333333333333,86,10,0,1.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,1.0,1.0,0.0,1.0,1.0,0.0
cert_crisis_used_channel,scripted,18,100.0,100.0,100.0,19,6,9,1.0,1.0,1.0,0.9473684210526315,0.16666666666666666,0.4444444444444444,0.05263157894736842,0.8333333333333334,0.5555555555555556,0.05263157894736842,0.8333333333333334,0.5555555555555556,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,1.0
cert_crisis_unused_channel,dqn,18,100.0,100.0,100.0,86,18,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040697674418604654,1.0,0.9444444444444444,1.0,1.0,1.0,1.0
cert_crisis_unused_channel,scripted,18,100.0,100.0,100.0,19,8,11,1.0,1.0,1.0,0.9473684210526315,0.5,0.6363636363636364,0.05263157894736842,0.5,0.36363636363636365,0.05263157894736842,0.5,0.36363636363636365,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,1.0
reset_d10,dqn,18,100.0,100.0,100.0,86,19,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0
reset_d10,scripted,18,100.0,100.0,100.0,19,4,8,1.0,1.0,1.0,0.9473684210526315,0.5,0.875,0.05263157894736842,0.5,0.125,0.05263157894736842,0.5,0.125,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,0.0,1.0
reset_d25,dqn,18,100.0,100.0,100.0,86,13,43,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1.0,1.0,1.0,1.0,1.0,1.0
reset_d25,scripted,18,100.0,100.0,100.0,19,5,7,1.0,1.0,1.0,0.9473684210526315,0.2,1.0,0.05263157894736842,0.8,0.0,0.05263157894736842,0.8,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,0.0
reset_d50,dqn,18,100.0,100.0,100.0,86,10,41,1.0,0.9,1.0,1.0,1.0,0.975609756097561,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.391304347826087,0.0,1.0,1.0,0.975609756097561,1.0,1.0,1.0
reset_d50,scripted,18,100.0,100.0,100.0,19,6,7,1.0,1.0,1.0,0.9473684210526315,0.16666666666666666,1.0,0.05263157894736842,0.8333333333333334,0.0,0.05263157894736842,0.8333333333333334,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,0.0
reset_d100,dqn,18,100.0,100.0,33.33333333333333,86,10,0,1.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,1.0,1.0,0.0,1.0,1.0,0.0
reset_d100,scripted,18,100.0,100.0,100.0,19,6,7,1.0,1.0,1.0,0.9473684210526315,0.16666666666666666,1.0,0.05263157894736842,0.8333333333333334,0.0,0.05263157894736842,0.8333333333333334,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,1.0,1.0,0.0
no_crisis,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
no_crisis,scripted,19,100.0,100.0,100.0,18,4,7,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,0.16666666666666666,0.25,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,1.0
ordinary_disturbance,dqn,19,100.0,92.66666666666666,33.33333333333333,87,6,0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0
ordinary_disturbance,scripted,19,100.0,100.0,100.0,18,4,7,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,0.16666666666666666,0.25,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
cert_crisis_used_channel,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
cert_crisis_used_channel,scripted,19,100.0,100.0,100.0,18,6,8,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.625,0.16666666666666666,0.6666666666666666,0.375,0.16666666666666666,0.6666666666666666,0.375,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,1.0
cert_crisis_unused_channel,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
cert_crisis_unused_channel,scripted,19,100.0,100.0,100.0,18,5,15,1.0,1.0,1.0,0.8333333333333334,0.8,0.6,0.16666666666666666,0.2,0.4,0.16666666666666666,0.2,0.4,0.0,0.0,0.0,0.1111111111111111,0.0,0.06666666666666667,1.0,0.0,1.0
reset_d10,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
reset_d10,scripted,19,100.0,100.0,100.0,18,4,7,1.0,1.0,1.0,0.8333333333333334,0.5,0.8571428571428571,0.16666666666666666,0.5,0.14285714285714285,0.16666666666666666,0.5,0.14285714285714285,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
reset_d25,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
reset_d25,scripted,19,100.0,100.0,100.0,18,5,7,1.0,1.0,1.0,0.8333333333333334,0.4,1.0,0.16666666666666666,0.6,0.0,0.16666666666666666,0.6,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
reset_d50,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
reset_d50,scripted,19,100.0,100.0,100.0,18,6,8,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
reset_d100,dqn,19,100.0,91.33333333333333,33.33333333333333,87,9,0,1.0,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.8888888888888888,0.0,1.0,0.0,0.0
reset_d100,scripted,19,100.0,100.0,100.0,18,6,8,1.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0
